id,created_at,text
1259883814853230600,Mon May 11 16:31:23 +0000 2020,sabrina via instagram 2 years ago today “alien acoustic out now.  link in bio @jonasblue” (may 11, 2018) https://t.co/06YmBevVbI
1259883319048667100,Mon May 11 16:29:25 +0000 2020,“Alien - Acoustic” by @SabrinaAnnLynn &amp; @JonasBlue was released 2 years ago today (may 11, 2018) https://t.co/EmixIT3dXJ
1259881992654594000,Mon May 11 16:24:09 +0000 2020,sabrina via instagram 3 years ago today “How I actually spent my birthday in Paris” (may 11, 2017) https://t.co/mm5AgMpg0j
1259881582074237000,Mon May 11 16:22:31 +0000 2020,sabrina via instagram 3 years ago today “how you think I spent my birthday in Paris” (may 11, 2017) https://t.co/F6KQawmHUj
1259881227336724500,Mon May 11 16:21:06 +0000 2020,sabrina via instagram 3 years ago today “18's a dream” (may 11, 2017) https://t.co/9SF82VZ2l8
1259880614083399700,Mon May 11 16:18:40 +0000 2020,sabrina via instagram 4 years ago today “Let me eat cake. hahahahistoryjokes Thanks for the bday love.” (may 11, 20… https://t.co/a4gV3UkFpx
1259879610336018400,Mon May 11 16:14:41 +0000 2020,sabrina was born 21 years ago today (may 11, 1999) 🥺👉👈
1259561686014574600,Sun May 10 19:11:22 +0000 2020,sabrina via youtube 1 year ago today “Alan Walker, Sabrina Carpenter &amp; Farruko - On My Way (Official Alternate Musi… https://t.co/NTLHZYvuxz
1259556143057318000,Sun May 10 18:49:20 +0000 2020,sabrina 6 years ago today celebrating her 15th birthday at disneyland in anaheim, ca (may 10, 2014) https://t.co/0EmaBalmqg
1259554703723114500,Sun May 10 18:43:37 +0000 2020,sabrina via instagram 1 year ago today “on ma way mum” (may 10, 2019) https://t.co/poOkB7Fg8R
1259554330123829200,Sun May 10 18:42:08 +0000 2020,sabrina via instagram 1 year ago today “on my way alternate video out now X  @alanwalkermusic @farrukoofficial” (ma… https://t.co/Xz0fcM5Ysh
1259553839885230000,Sun May 10 18:40:11 +0000 2020,sabrina via instagram 2 years ago today “Alien acoustic out tomorrow🌙 @jonasblue” (may 10, 2018) https://t.co/AA06MrMfPc
1259553366927184000,Sun May 10 18:38:18 +0000 2020,sabrina via instagram 3 years ago today “send me a pic of you with your #detour ticket and I'll like a bunch! 💞” &amp;… https://t.co/AEKtzXLb7X
1259552560547053600,Sun May 10 18:35:06 +0000 2020,sabrina via instagram 4 years ago today “Pray you catch me” (may 10, 2016) https://t.co/BxewMlo2Rs
1259552044664356900,Sun May 10 18:33:03 +0000 2020,sabrina via instagram 5 years ago today “Happy Mother's Day to the women who made 3 young girls and has sacrificed… https://t.co/36XiolvY44
1259183462805917700,Sat May 09 18:08:26 +0000 2020,sabrina filmed the music video of “Eyes Wide Open” 5 years ago today (may 9, 2015) https://t.co/AQujuyoW0X
1259181233017405400,Sat May 09 17:59:35 +0000 2020,sabrina via instagram 2 years ago today “Alien acoustic out on Friday🌹 @jonasblue  also I’ve joined the volturi” (m… https://t.co/hLhftcutpG
1259180721496785000,Sat May 09 17:57:33 +0000 2020,sabrina via instagram 5 years ago today “Coming soon...” (may 9, 2015) https://t.co/hW1oONKctD
1258784025155702800,Fri May 08 15:41:13 +0000 2020,sabrina via youtube 10 years ago today ‘Christina Aguilera "Oh Mother" cover ~ Sabrina Carpenter’ (may 8, 2010) https://t.co/RyjnJkPKC9
1258783153038209000,Fri May 08 15:37:45 +0000 2020,sabrina 3 years ago today at the middle of the night tour show in dublin, ie (may 8, 2017) https://t.co/48z7AeX7x1
1258782349359304700,Fri May 08 15:34:33 +0000 2020,sabrina 1 year ago today at the dior beauty pop up at delilah arrivals in los angeles, ca (may 8, 2019) https://t.co/r1zamhEi1E
1258781533374218200,Fri May 08 15:31:19 +0000 2020,sabrina 5 years ago today at the “pitch perfect 2” premiere in los angeles, ca (may 8, 2015) https://t.co/7eGkdPgO2E
1258780507061567500,Fri May 08 15:27:14 +0000 2020,sabrina via instagram 1 year ago today “miss u” (may 8, 2019) https://t.co/q8oTTVroXN
1258780102927814700,Fri May 08 15:25:38 +0000 2020,sabrina via instagram 2 years ago today “🕯” (may 8, 2018) https://t.co/tvz5DJS2GJ
1258420835104194600,Thu May 07 15:38:02 +0000 2020,sabrina 5 years ago today at the nylon young hollywood party presented by bcbgeneration in hollywood, ca (may 7, 20… https://t.co/J2HIxmq4so
1258419406834741200,Thu May 07 15:32:21 +0000 2020,sabrina via instagram 1 year ago today “🌫” (may 7, 2019) https://t.co/1ckH09iwN6
1258065211862536200,Wed May 06 16:04:54 +0000 2020,sabrina 3 years ago today at the middle of the night tour show in manchester, uk (may 6, 2017) https://t.co/gQHjUhYMQA
1258063236240412700,Wed May 06 15:57:03 +0000 2020,sabrina via instagram 2 years ago today “airplane mode” (may 6, 2018) https://t.co/tF7kYcCCHT
1258062925249548300,Wed May 06 15:55:49 +0000 2020,sabrina via instagram 3 years ago today “MANCHESTAAA ft MICSTAND xx #MiddleOfTheNightTour” (may 6, 2017) https://t.co/ub34k8EOOA
1258062490023407600,Wed May 06 15:54:05 +0000 2020,sabrina via instagram 4 years ago today “@chanelofficial” (may 6, 2016) https://t.co/K9CHXNxSQ0
1257704816324812800,Tue May 05 16:12:49 +0000 2020,sabrina via instagram 5 years ago today “A little @zelladay lullaby #hypnotic” (may 5, 2015) https://t.co/c2ZmLo3ER5
1257295341944275000,Mon May 04 13:05:43 +0000 2020,sabrina via instagram 4 years ago today “Love song city” (may 4, 2016) https://t.co/ePhvulI4Mc
1257295139636236300,Mon May 04 13:04:55 +0000 2020,sabrina via instagram 6 years ago today “#FerrisBueller” (may 4, 2014) https://t.co/s4FY9Sj9Du
1257001563257819100,Sun May 03 17:38:21 +0000 2020,sabrina via instagram stories &amp; youtube 2 years ago today “My 19th Birthday” (may 3, 2018) https://t.co/YCLiuoCiii
1256999820079890400,Sun May 03 17:31:25 +0000 2020,sabrina via youtube 7 years ago today ‘Rihanna "Stay" - Cover by Sabrina’ (may 3, 2013) https://t.co/M4P5yhS9nI
1256998811295273000,Sun May 03 17:27:25 +0000 2020,“Exhale” was released 1 year ago today (may 3, 2019) https://t.co/IMqZeJ1sM6
1256998031112786000,Sun May 03 17:24:19 +0000 2020,sabrina via instagram 1 year ago today (may 3, 2019) https://t.co/xeCmEw4ngh
1256997525631926300,Sun May 03 17:22:18 +0000 2020,sabrina via instagram 1 year ago today “ok u can exhale.  it’s out now.  link in bio🌬” (may 3, 2019) https://t.co/bQ9mP2Wgkj
1256996789556781000,Sun May 03 17:19:23 +0000 2020,sabrina via instagram 2 years ago today (may 3, 2018) https://t.co/IUUZgn6kP1
1256996284298338300,Sun May 03 17:17:22 +0000 2020,sabrina via instagram 3 years ago today “Hi Glasgow 🖤” (may 3, 2017) https://t.co/PyrNnwijX6
1256995752670306300,Sun May 03 17:15:15 +0000 2020,sabrina via instagram 3 years ago today (may 3, 2017) https://t.co/QUJbiiCRVL
1256995272380559400,Sun May 03 17:13:21 +0000 2020,sabrina via instagram 4 years ago today (may 3, 2016) https://t.co/PVvYOWwZ9H
1256636307641598000,Sat May 02 17:26:57 +0000 2020,sabrina 1 year ago for exhale single photoshoot (may 2019) https://t.co/2hLMMJ1ylT
1256635376246165500,Sat May 02 17:23:15 +0000 2020,sabrina via instagram 1 year ago today “exhale  a little track from act 2.  everywhere tonight at midnight. ♡” (may… https://t.co/WK5LgNhdFG
1256634975878873000,Sat May 02 17:21:40 +0000 2020,sabrina via instagram 1 year ago today “i met terry crews #bbmas” (may 2, 2019) https://t.co/Umgc3st2mr
1256634511376425000,Sat May 02 17:19:49 +0000 2020,sabrina via instagram 2 years ago today “nowhere plans for nobody” (may 2, 2018) https://t.co/Rc7lUyK3Av
1256634162783674400,Sat May 02 17:18:26 +0000 2020,sabrina via instagram 2 years ago today “thank you for the love on #Alien ♡ link in bio” (may 2, 2018) https://t.co/ClbElmZBdk
1256633569532919800,Sat May 02 17:16:04 +0000 2020,sabrina via instagram 3 years ago today “Day out in Scotland xx” (may 2, 2017) https://t.co/AQNNRaYALt
1256454609310306300,Sat May 02 05:24:57 +0000 2020,@SingularAngel_ @SabrinaAnnLynn thank u sm this is so sweet &lt;3
1256290189246414800,Fri May 01 18:31:36 +0000 2020,sabrina via youtube 2 years ago today “Alien Rehearsal” (may 1, 2018) https://t.co/C2lZjaldof
1256289478873940000,Fri May 01 18:28:47 +0000 2020,sabrina via youtube 9 years ago today “Sabrina Carpenter - National Anthem - IronPigs baseball” (may 1, 2011) https://t.co/dRg9Cxg4tn
1256288143415877600,Fri May 01 18:23:28 +0000 2020,sabrina 1 year ago today at the 2019 billboard music awards red carpet in las vegas, nv (may 1, 2019) https://t.co/usdu1te8lk
1256276473897463800,Fri May 01 17:37:06 +0000 2020,sabrina via instagram 1 year ago today (may 1, 2019) https://t.co/4M4FZT6YrT
1256276013077627000,Fri May 01 17:35:16 +0000 2020,sabrina via instagram 2 years ago today “honored to be on this cover @nylonmag thank u for celebrating our differen… https://t.co/rItsr5SWyI
1256275160774201300,Fri May 01 17:31:53 +0000 2020,sabrina via instagram 3 years ago today “Newcastle! See you tonight❤️” &amp; “You were a dreaaaaam Newcastle! Thank you… https://t.co/UroVMr4aie
1255860010367811600,Thu Apr 30 14:02:13 +0000 2020,sabrina via youtube 8 years ago today ‘Sabrina singing "God Bless America" - Phillies Baseball’ (april 30, 2012) https://t.co/u1ISH1bkgv
1255859126485352400,Thu Apr 30 13:58:43 +0000 2020,sabrina via instagram 3 years ago today “spot the hidden Mickey #rdma” &amp; “Hey @radiodisney thanks for letting me br… https://t.co/sIgZnydV2Z
1255531043328872400,Wed Apr 29 16:15:02 +0000 2020,sabrina via instagram 3 years ago today “Tickets + VIP for all #DeTour shows are available now at… https://t.co/gM1GHcCVGo
1255121250772549600,Tue Apr 28 13:06:39 +0000 2020,sabrina via instagram 1 year ago today “thank you @tribeca for the lovely premiere and believing in our little film… https://t.co/OQ5vz9fk2R
1255120712672608300,Tue Apr 28 13:04:31 +0000 2020,sabrina via instagram 2 years ago today “zoom for a surprise @shorthistorylongroad” (april 28, 2018) https://t.co/qWSGgcBake
1255120303883198500,Tue Apr 28 13:02:54 +0000 2020,sabrina via instagram 5 years ago today “I don’t work at being ordinary“ (april 28, 2015) https://t.co/8b4WRyTWTz
1254757351778922500,Mon Apr 27 13:00:39 +0000 2020,sabrina via instagram 1 year ago today “@shorthistorylongroad just premiered today at @tribeca ☁️this film will alw… https://t.co/c9S0Zztx9S
1254757344875090000,Mon Apr 27 13:00:37 +0000 2020,sabrina via instagram 1 year ago today “@shorthistorylongroad just premiered today at @tribeca ☁️this film will alw… https://t.co/Yg8ZniKIcd
1254756281073782800,Mon Apr 27 12:56:24 +0000 2020,sabrina via instagram 3 years ago today “tour rehearsals” (april 27, 2017) https://t.co/qCsNVAKMrP
1254755750381006800,Mon Apr 27 12:54:17 +0000 2020,sabrina via instagram 8 years ago today (april 27, 2012) https://t.co/QUghgu9G02
1254468133143920600,Sun Apr 26 17:51:24 +0000 2020,sabrina via youtube 3 years ago today “Sabrina Carpenter - The Summer De-Tour 2017” (april 26, 2017) https://t.co/Gv0W06YKVP
1254467389779071000,Sun Apr 26 17:48:27 +0000 2020,sabrina via youtube 10 years ago today ‘Christina Aguilera "Beautiful" cover ~ Sabrina Carpenter’ (april 26, 2010) https://t.co/eyjFGoowaQ
1254466390364430300,Sun Apr 26 17:44:28 +0000 2020,sabrina 1 year ago for lucca miranda (april, 2019) https://t.co/HguYDS6gws
1254465331348885500,Sun Apr 26 17:40:16 +0000 2020,sabrina 1 year ago today for people magazine tribeca film festival 2019 photo booth (april 26, 2019) https://t.co/tNqf0oBh71
1254464925847691300,Sun Apr 26 17:38:39 +0000 2020,sabrina 1 year ago today for deadline studio at tribeca film festival portraits (april 26, 2019) https://t.co/oYIOILpTAl
1254464002245234700,Sun Apr 26 17:34:59 +0000 2020,sabrina 1 year ago today for tribeca film festival portraits (april 26, 2019) https://t.co/HKnjDIEvJb
1254463037173629000,Sun Apr 26 17:31:09 +0000 2020,sabrina 1 year ago today at the “the short story of the long road” press junket at supper suite at the 2019 tribeca… https://t.co/09fGmbbNLm
1254462288691638300,Sun Apr 26 17:28:11 +0000 2020,sabrina 1 year ago today at the deadline studio at the 2019 tribeca film festival in new york, ny (april 26, 2019) https://t.co/HqcdqER3hx
1254460824954994700,Sun Apr 26 17:22:22 +0000 2020,sabrina via instagram 1 year ago today “@ferragamo 🖤” &amp; “honestly loml @antoni” (april 26, 2019) https://t.co/kxni7HyrOx
1254460300797100000,Sun Apr 26 17:20:17 +0000 2020,sabrina via instagram 2 years ago today “🥂🎞 @houseofsolomag” (april 26, 2018) https://t.co/UjcAYgRGit
1254459753603965000,Sun Apr 26 17:18:06 +0000 2020,sabrina via instagram 3 years ago today “Can't wait to see you on tour this summer with @alexaiono @newhopeclub ✨Ge… https://t.co/LQ30iIEAnu
1254459107198861300,Sun Apr 26 17:15:32 +0000 2020,sabrina via instagram 7 years ago today “I was a dreamer, I still am. #tbt #throwbackthursday” (april 26, 2013) https://t.co/Ar05BVnTrA
1254114214915997700,Sat Apr 25 18:25:03 +0000 2020,sabrina 5 years ago today for radio disney awards portrait for just jared (april 25, 2015) https://t.co/lRgfo7cgto
1254113603143286800,Sat Apr 25 18:22:37 +0000 2020,sabrina 1 year ago today at the salvatore ferragamo x the webster capsule collection launch in new york, ny (april… https://t.co/jr4xjXj6Nf
1254105458660556800,Sat Apr 25 17:50:16 +0000 2020,sabrina 5 years ago today at the radio disney music awards show in los angeles, ca (april 25, 2015) https://t.co/vDAmLG4Okj
1254104456846811100,Sat Apr 25 17:46:17 +0000 2020,sabrina 5 years ago today at the radio disney music awards backstage in los angeles, ca (april 25, 2015) https://t.co/hVy0FDctu3
1254103585828360200,Sat Apr 25 17:42:49 +0000 2020,sabrina 5 years ago today at the radio disney music awards red carpet in los angeles, ca (april 25, 2015) https://t.co/4u4d8kF1Tz
1254097880899559400,Sat Apr 25 17:20:09 +0000 2020,sabrina via instagram 1 year ago today “can’t wait to come back and play some shows for you latin america. soooooon… https://t.co/QBFgWzten8
1254097370272366600,Sat Apr 25 17:18:07 +0000 2020,sabrina via instagram 2 years ago today “sky time w sabrina ! a new segment only on Instagram” (april 25, 2018) https://t.co/vNIGgsPCVE
1254096912397074400,Sat Apr 25 17:16:18 +0000 2020,sabrina via instagram 3 years ago today “Just a few more days till I'm traveling to U.K. with @wearethevamps 🇬🇧🇬🇧”… https://t.co/LJQFR8q6Dk
1253731707586588700,Fri Apr 24 17:05:06 +0000 2020,sabrina via youtube 3 years ago today “The Vamps &amp; Sabrina Carpenter - Thumbs (Acoustic Cover)” (april 24, 2017) https://t.co/WS7OCqwNyF
1253731152654983200,Fri Apr 24 17:02:54 +0000 2020,sabrina via instagram 1 year ago today “tried to write buenas noches and it autocorrected to bruno’s nachos” (april… https://t.co/TJGL9ef7ud
1253730762223992800,Fri Apr 24 17:01:21 +0000 2020,sabrina via instagram 3 years ago today “Finalizing looks for tour and @Revlon’s #ColorStay 2 in 1 Angled Kajal Eye… https://t.co/sRkWhYeQsJ
1253514162086588400,Fri Apr 24 02:40:40 +0000 2020,RT @prettiest_women: sabrina carpenter. https://t.co/zZc8U0vuPo
1253351460101906400,Thu Apr 23 15:54:08 +0000 2020,sabrina 1 year ago today for nylon español (april 23, 2019) https://t.co/AC8QqE1mLY
1253350638655869000,Thu Apr 23 15:50:53 +0000 2020,sabrina 1 year ago today at the radio disney mexico show and meet &amp; greet in mexico city, mexico (april 23, 2019) https://t.co/DB9q8SlBGe
1253349477655761000,Thu Apr 23 15:46:16 +0000 2020,sabrina via instagram 1 year ago today “hola mexico 🇲🇽 estoy muy contenta de estar en su país por primera vez. Espe… https://t.co/7OqQh2fPp7
1253349003414077400,Thu Apr 23 15:44:23 +0000 2020,sabrina via instagram 3 years ago today “Is it really work when” (april 23, 2017) https://t.co/Sl7IcqKbYb
1252984664031203300,Wed Apr 22 15:36:37 +0000 2020,sabrina via instagram 1 year ago today “amber i think” (april 22, 2019) https://t.co/xgEvYEKV6u
1252984310556242000,Wed Apr 22 15:35:13 +0000 2020,sabrina via instagram 3 years ago today “@versace_official” (april 22, 2017) https://t.co/JTtuGpxfYc
1252984056335216600,Wed Apr 22 15:34:13 +0000 2020,sabrina via instagram 3 years ago today “A room full of love when @ninagarcia @annefulenwider @tracyshaffer are the… https://t.co/G5aZotUNsO
1252983596048093200,Wed Apr 22 15:32:23 +0000 2020,sabrina via instagram 3 years ago today (april 22, 2017) https://t.co/KKYzHuwBpw
1252642118104944600,Tue Apr 21 16:55:28 +0000 2020,sabrina via instagram 1 year ago today “some food for thot” (april 21, 2019) https://t.co/jUMkqq77Gh
1252229218387103700,Mon Apr 20 13:34:45 +0000 2020,sabrina via instagram 2 years ago today “Meet Nola 🎞@shorthistorylongroad” (april 20, 2018) https://t.co/nfd4C9Dkig
1251964812445311000,Sun Apr 19 20:04:06 +0000 2020,sabrina via instagram 1 year ago today “eu te amo X” (april 19, 2019) https://t.co/JOJZWeVsP8
1251952326207733800,Sun Apr 19 19:14:29 +0000 2020,sabrina via instagram 5 years ago today “Was just reminded why I love doing what I do. Hi Ellie ❤️” (april 19, 2015) https://t.co/tLSbkIE3Nv
1251566306320683000,Sat Apr 18 17:40:35 +0000 2020,sabrina via instagram 2 years ago today “Sabrina Carpenter - Aeropostale Photoshoot - Behind The Scenes” (april 18,… https://t.co/48PNOnBKtu
1251565751426781200,Sat Apr 18 17:38:22 +0000 2020,sabrina via instagram 1 year ago today “a couple cuties i met in Brazil” (april 18, 2019) https://t.co/2UCvgt6E53
1251565221354901500,Sat Apr 18 17:36:16 +0000 2020,sabrina via instagram 2 years ago today “i think i just took a pic of a ufo  i mean i guess i asked for it but stil… https://t.co/AtFjhb8Azo
1251563281707303000,Sat Apr 18 17:28:33 +0000 2020,sabrina via instagram 3 years ago today “*record scratch* *freeze frame* Yep, that's me. You're probably wondering… https://t.co/hT5xlKYmJn
1251181152817352700,Fri Apr 17 16:10:07 +0000 2020,sabrina 1 year ago today at the radio disney brazil meet &amp; greet in são paulo, brazil (april 17, 2019) https://t.co/SceiPLOPoD
1251179776431263700,Fri Apr 17 16:04:39 +0000 2020,sabrina via instagram 3 years ago today “If you wanna stay up late tonight.. you can watch me perform tonight on… https://t.co/2jkdObn7O4
1250826364128768000,Thu Apr 16 16:40:19 +0000 2020,sabrina via twitter 2 years ago today (april 16, 2018) https://t.co/lROgQYd7HF
1250826139477651500,Thu Apr 16 16:39:25 +0000 2020,sabrina via instagram 2 years ago today “plz comment below tips on how to brunette thx🎥 gonna make a movie now” (ap… https://t.co/HLOHvse4ie
1250825154940338200,Thu Apr 16 16:35:30 +0000 2020,sabrina via instagram 3 years ago today “Lana” (april 16, 2017) https://t.co/taEzkG1GTY
1250634145203720200,Thu Apr 16 03:56:30 +0000 2020,its all good now phew but this was for sabrina’s cover of “the weekend” by sza im- https://t.co/oqayzpNxRq
1250451246533636000,Wed Apr 15 15:49:44 +0000 2020,sabrina via twitter 1 year ago today (april 15, 2019) https://t.co/Jkod7agAzk
1250450677777784800,Wed Apr 15 15:47:28 +0000 2020,sabrina via instagram 1 year ago today ‘they said “come to Brazil” so i came to Brazil’ (april 15, 2019) https://t.co/7DZR5xFivw
1250103869654405000,Tue Apr 14 16:49:22 +0000 2020,sabrina via instagram 1 year ago today “i miss tour  its been like a day” (april 14, 2019) https://t.co/h0UO0On7ld
1250103312852099000,Tue Apr 14 16:47:10 +0000 2020,sabrina via instagram 2 years ago today “all decked out  follow @_hairbylaurie ♡” (april 14, 2018) https://t.co/5DbhREK4YL
1250102915299184600,Tue Apr 14 16:45:35 +0000 2020,sabrina via instagram 3 years ago today “pulling on your harp strings” (april 14, 2017) https://t.co/kG7vDweQCc
1250102373063823400,Tue Apr 14 16:43:26 +0000 2020,sabrina via instagram 4 years ago today “Rose” (april 14, 2016) https://t.co/ACnUSOnayG
1250101747302924300,Tue Apr 14 16:40:56 +0000 2020,sabrina’s first album “Eyes Wide Open” was released 5 years ago today (april 14, 2015) https://t.co/GjFuTuBhxs
1250101399045779500,Tue Apr 14 16:39:33 +0000 2020,sabrina via instagram 4 years ago today “In the jungle @dontshakethepolaroid” (april 14, 2016) https://t.co/QY0wY1e5ON
1250099908524286000,Tue Apr 14 16:33:38 +0000 2020,sabrina via instagram 5 years ago today “They know the way to my heart #EyesWideOpen #adventuresinbabysitting” (apr… https://t.co/BmgjEFU9bx
1250099682581381000,Tue Apr 14 16:32:44 +0000 2020,sabrina via instagram 5 years ago today “What is this sorcery.. #EyesWideOpen” &amp; “My #adventuresinbabysitting cast… https://t.co/S88GCkd5T8
1249744471140585500,Mon Apr 13 17:01:15 +0000 2020,sabrina via instagram 1 year ago today “3rd recaps the charm  @singularact1” (april 13, 2019) - part 3 https://t.co/e42hX9Jr4Z
1249744461967614000,Mon Apr 13 17:01:13 +0000 2020,sabrina via instagram 1 year ago today “3rd recaps the charm  @singularact1” (april 13, 2019) - part 2 https://t.co/UVZ2GFxZZw
1249744450726891500,Mon Apr 13 17:01:10 +0000 2020,sabrina via instagram 1 year ago today “3rd recaps the charm  @singularact1” (april 13, 2019) - part 1 https://t.co/lmcAAizcvT
1249743306877218800,Mon Apr 13 16:56:38 +0000 2020,sabrina via instagram 5 years ago today “Family wildin’” (april 13, 2015) https://t.co/WbrejEQFcV
1249376541898879000,Sun Apr 12 16:39:14 +0000 2020,sabrina via instagram 1 year ago today “SINGULAR TOUR re:cap emo mode: on” (april 12, 2019) - part 3 https://t.co/TEjEQjAQ2c
1249376532507877400,Sun Apr 12 16:39:12 +0000 2020,sabrina via instagram 1 year ago today “SINGULAR TOUR re:cap emo mode: on” (april 12, 2019) - part 2 https://t.co/GKjUa9MpzY
1249376524681334800,Sun Apr 12 16:39:10 +0000 2020,sabrina via instagram 1 year ago today “SINGULAR TOUR re:cap emo mode: on” (april 12, 2019) - part 1 https://t.co/RswPOENoy1
1249375088018960400,Sun Apr 12 16:33:27 +0000 2020,sabrina via instagram 1 year ago today (april 12, 2019) - part 3 https://t.co/GxGTtJ1Nco
1249375078971834400,Sun Apr 12 16:33:25 +0000 2020,sabrina via instagram 1 year ago today (april 12, 2019) - part 2 https://t.co/Av6LY2oeIc
1249375069702324200,Sun Apr 12 16:33:23 +0000 2020,sabrina via instagram 1 year ago today (april 12, 2019) - part 1 https://t.co/URp2XJyASF
1249013972390592500,Sat Apr 11 16:38:31 +0000 2020,sabrina via youtube 2 years ago today “ALIEN REMIXES OUT FRIDAY” (april 11, 2018) https://t.co/cPjZcIuWPb
1249013334743056400,Sat Apr 11 16:35:59 +0000 2020,sabrina 1 year ago today at the singular tour meet &amp; greet in singapore (april 11, 2019) https://t.co/qTtMFoIzNC
1249011833970872300,Sat Apr 11 16:30:01 +0000 2020,sabrina via instagram 4 years ago today “Missing 2/4 on #nationalsiblingsday love you all so much. @saricarpenter… https://t.co/KVSUY33qP9
1248650716668932000,Fri Apr 10 16:35:04 +0000 2020,sabrina via youtube 5 years ago today “Sabrina Carpenter - Too Young: Acoustic” (april 10, 2015) https://t.co/WmKoLjRYMk
1248649996406317000,Fri Apr 10 16:32:12 +0000 2020,sabrina via youtube 6 years ago today “New VEVO Channel” (april 10, 2014) https://t.co/C7jnOmXPlt
1248648703403077600,Fri Apr 10 16:27:04 +0000 2020,sabrina via instagram 3 years ago today “Happy birthday my sofa @sofiacarson can't put into words how grateful I am… https://t.co/l8ide6R60J
1248648283125399600,Fri Apr 10 16:25:24 +0000 2020,sabrina via instagram 3 years ago today “Brazziiillll I'm coming!!!! Can't wait to perform for you in Rio and São P… https://t.co/1af14f7hZ7
1248647697692856300,Fri Apr 10 16:23:04 +0000 2020,sabrina via instagram 4 years ago today (april 10, 2016) https://t.co/WcPgsLCYiN
1248647181881479200,Fri Apr 10 16:21:01 +0000 2020,sabrina via instagram 5 years ago today “My italian sausage. I'm so lucky to have you in my life. The most beautifu… https://t.co/lOyrV7snr7
