id,created_at,text
1252614108785991700,Tue Apr 21 15:04:10 +0000 2020,Time has a unique way to show us what is really important to us. To love a little, to laugh a little, to live a lit… https://t.co/4oLrObTOwg
1252465014495158300,Tue Apr 21 05:11:43 +0000 2020,@HarshBajoriya Hi Harsh, we tried connecting with you but couldn't get through. Kindly share an alternate number vi… https://t.co/FkfBnTxblI
1251056410739093500,Fri Apr 17 07:54:26 +0000 2020,Hey, it’s #HaikuPoetryDay! Anybody wants to write a Haiku and pass some #TimeTogether?
1249953678720520200,Tue Apr 14 06:52:34 +0000 2020,What makes a celebration spectacular is the time you spend with your loved ones. So, whether it's eating a lavish m… https://t.co/1RSgSYl04e
1249928904552448000,Tue Apr 14 05:14:08 +0000 2020,@sanskritiyada17 Hi Sanskriti, we are sorry for the delay in providing you with the resolution. We really appreciat… https://t.co/D5tPaFWrVQ
1249927135495483400,Tue Apr 14 05:07:06 +0000 2020,The lockdown may have been extended, but together, we can do this. It's only a matter of time! #TimeTogether… https://t.co/Qyr6b1V8wG
1248575839790411800,Fri Apr 10 11:37:32 +0000 2020,@Roshan25467780 Hi Roshan, your complaint is in progress and it is being looked upon. Kindly allow us some time to… https://t.co/Z89D6hb9Ij
1248496068171411500,Fri Apr 10 06:20:33 +0000 2020,@sanskritiyada17 Hi Sanskriti, We request you to allow us some time, we'll get back to you with an update.
1247852151776391200,Wed Apr 08 11:41:51 +0000 2020,@RajVeerSherawat Hi Rajveer, thank you for your valuable feedback. We will surely take this forward and out it acro… https://t.co/eCQEQ3fhpi
1247410611920617500,Tue Apr 07 06:27:20 +0000 2020,Here's to the superheroes who keep us going and give us hope! #WorldHealthDay  #AloneTogether #TogetherWeCan https://t.co/ZPYT1chZxB
1247149236254212000,Mon Apr 06 13:08:43 +0000 2020,While staying apart, let's make this our #TimeTogether! Add a bit of joy to your loved one's celebrations. 🎉  Tips… https://t.co/REPO5KLOqX
1246733832029683700,Sun Apr 05 09:38:03 +0000 2020,@BharatS47887406 Hi Bharat, apologies for the delay in giving you the solution. As the issue is escalated, it is ta… https://t.co/X8kV5UyvHE
1246295630819057700,Sat Apr 04 04:36:48 +0000 2020,@Shashan56824783 Hi Shashank, sorry for the inconvenience caused to you. We would like to hear about your concern i… https://t.co/uVbNYSnx36
1245248857144987600,Wed Apr 01 07:17:17 +0000 2020,@BharatS47887406 Hi Bharat, sorry for the inconvenience caused to you. Please allow us some time, we will check and assist you further.
1245206236955660300,Wed Apr 01 04:27:56 +0000 2020,@sanskritiyada17 Hi Sanskriti, we would like to inform you that the refund has been processed on 31st March 2020 an… https://t.co/3etWF9cNbK
1243516764006371300,Fri Mar 27 12:34:34 +0000 2020,@sridhar575 Hi Sridhar, we are glad to know that from you. We wish to serve you more in the near future.
1243514537602580500,Fri Mar 27 12:25:43 +0000 2020,@sridhar575 Hi Sridhar, we would like to thank you for taking your time out and sharing this wonderful suggestion w… https://t.co/xaGgy5bn7p
1243041177185800200,Thu Mar 26 05:04:45 +0000 2020,@sanskritiyada17 Hi Sanskriti, we are sorry for the inconvenience caused to you. Kindly allow us some time, we will… https://t.co/6dMKa1DVSS
1242853841902669800,Wed Mar 25 16:40:21 +0000 2020,@sanskritiyada17 Hi Sanskriti,  we regret the inconvenience caused to you . Kindly help us with your order id or re… https://t.co/9KHHuPZZHG
1242349913075310600,Tue Mar 24 07:17:55 +0000 2020,@kurian_v Hi Kurian, kindly allow us some more time as we are looking into your concern with our team, we will update you at the earliest.
1242340722101096400,Tue Mar 24 06:41:24 +0000 2020,@findingmanoj Hi Manoj, please allow us some time, we will share the details soon.
1242338106382127000,Tue Mar 24 06:31:00 +0000 2020,@Mohammadbaber12 Hi Baber, we request you to allow us some time so that we can re-check with the store. As the stor… https://t.co/k5R0YPepVO
1242325646254190600,Tue Mar 24 05:41:30 +0000 2020,@KillMon29198688 Hi, sorry for the delay. We will connect with you at the earliest.
1242090817310748700,Mon Mar 23 14:08:22 +0000 2020,Considering the COVID-19 situation, all World Of Titan stores will be closed till Mar 29, to ensure the health &amp; sa… https://t.co/QUBBK49hki
1242076018707435500,Mon Mar 23 13:09:34 +0000 2020,@KillMon29198688 Hi, we are sorry for the delay. Could you please help us with the last three digits of your contac… https://t.co/mW4cgyPjJj
1242059355106807800,Mon Mar 23 12:03:21 +0000 2020,@KillMon29198688 Hi, sorry for the inconvenience caused to you. We would like to hear about your concern in detail.… https://t.co/dMjmXmiTmY
1242052569326850000,Mon Mar 23 11:36:23 +0000 2020,@findingmanoj Hi Manoj, we sincerely apologize for the inconvenience caused to you. Kindly let us know when call we… https://t.co/VPCEQ8AV41
1242018432490639400,Mon Mar 23 09:20:44 +0000 2020,@abhey006 Kindly allow us some time, we'll connect with you shortly.
1242013805934186500,Mon Mar 23 09:02:21 +0000 2020,@abhey006 Hi Abhey, sorry for the inconvenience caused to you. We would like to hear about your concern in detail.… https://t.co/wrDf6ZqYMn
1241705550557175800,Sun Mar 22 12:37:27 +0000 2020,@PrakashKabra13 Hi Prakash, we request you to visit the respective store. Our store staff will be there to assist you further.
1241601525937569800,Sun Mar 22 05:44:06 +0000 2020,@deepayandey Hi Deepayan, we sincerely apologize for the hassle you went through. We would like to inform you that… https://t.co/dqTLm0ROO2
1241587132445200400,Sun Mar 22 04:46:54 +0000 2020,@PrakashKabra13 Hi Prakash, apologies for the delay in giving you the solution. we would like to inform you that sp… https://t.co/KJ0ySsNeSO
1241396493761699800,Sat Mar 21 16:09:22 +0000 2020,Stay healthy. Stay positive. Stay home.  #JantaCurfew #AloneTogether #BreakTheChain https://t.co/AbcNKhewex
1241272638628118500,Sat Mar 21 07:57:13 +0000 2020,@RashmiGvr Hi Rashmi, we are sorry for the delay in providing you with the resolution. We are looking into your cas… https://t.co/HGmldWuU26
1241238111688024000,Sat Mar 21 05:40:01 +0000 2020,@thebrownsahib Hi, with Tanishq, safety precautions have *always* been our top priority. We are maintaining the hig… https://t.co/GkgZIdLy3G
1241236272057856000,Sat Mar 21 05:32:42 +0000 2020,@Mohammadbaber12 Kindly allow us some time we'll get back to you.
1241231026564796400,Sat Mar 21 05:11:52 +0000 2020,@Mohammadbaber12 Hi Mohammad, we are sorry for the hassle caused to you. We would like to inform you that we thorou… https://t.co/OFRFiZRQtZ
1241018425566204000,Fri Mar 20 15:07:04 +0000 2020,@rahulsavot Hi Rahul! Request you to share your contact details here:https://t.co/p0YqT82kuD, so that we can connect to you shortly.
1240990866187190300,Fri Mar 20 13:17:33 +0000 2020,@HarshBajoriya Hi Harsh, we will connect with you shortly.
1240969865973956600,Fri Mar 20 11:54:06 +0000 2020,@rahulsavot Hi Rahul! We cannot comment on third-party merchant sites. However, to check the authenticity of the pr… https://t.co/uk6JZ7qPQy
1240932309441949700,Fri Mar 20 09:24:52 +0000 2020,@itsdeep0832 Hey Kumar! Sorry for the inconvenience caused to you. We would like to hear about your concern in deta… https://t.co/pzt3g5gvJ9
1240914777720991700,Fri Mar 20 08:15:12 +0000 2020,@Channdru Hi Chandru, please let us know the last four digits of your contact number as we are unable to fetch your details.
1240913453050708000,Fri Mar 20 08:09:56 +0000 2020,@Channdru Hi Chandru, thank you for sharing the details. We will connect with you at the earliest to hear more about your concern.
1240912533118214100,Fri Mar 20 08:06:17 +0000 2020,@ghstrider41 Hi Govind, please share the proof at socialcare@titan.co.in to help you further.
1240897418151026700,Fri Mar 20 07:06:13 +0000 2020,@Channdru Hi Chandru, sorry for the inconvenience caused to you. We would like to hear about your concern in detail… https://t.co/Gd5K3h7FBF
1240894385417531400,Fri Mar 20 06:54:10 +0000 2020,@rahulsavot Hi Rahul, could you please elaborate your concern so that we can assist you accordingly.
1240890682497269800,Fri Mar 20 06:39:27 +0000 2020,@ghstrider41 @FinMinIndia @narendramodi @myogiadityanath @ConsumerReports @USCPSC @CES Hi Govind, we request you to… https://t.co/1FmaI65RFH
1240620685099184000,Thu Mar 19 12:46:35 +0000 2020,@findingmanoj Hi Manoj, we are looking into your concern we will get back to you shortly.
1240614468259852300,Thu Mar 19 12:21:53 +0000 2020,@findingmanoj Hi Manoj, kindly allow us some time, we will connect with you.
1240550665493119000,Thu Mar 19 08:08:21 +0000 2020,@gauravdjain05 Hi Gaurav, kindly share your registered mobile number or e-mail id via direct message so that we can… https://t.co/hRDQ5aI2RY
1240507477801799700,Thu Mar 19 05:16:44 +0000 2020,@ghstrider41 @FinMinIndia @narendramodi @myogiadityanath @ConsumerReports @USCPSC @CES Hi Govind, sorry for the inc… https://t.co/s6G3W1Gc9k
1240299871502024700,Wed Mar 18 15:31:47 +0000 2020,@findingmanoj Hi Manoj, We tried connecting with you but couldn't get through. Kindly share an alternate number or… https://t.co/KoOU7f9oZS
1240242441707544600,Wed Mar 18 11:43:35 +0000 2020,@SureshS01247631 Hi Suresh, sorry for the inconvenience caused to you. We would like to hear about your concern in… https://t.co/qM4Qw4jaNx
1240207012287430700,Wed Mar 18 09:22:48 +0000 2020,@Mohammadbaber12 We apologize for the delay in providing you with the resolution. Kindly allow us some time we'll u… https://t.co/8rgANtK3LM
1240201184356503600,Wed Mar 18 08:59:38 +0000 2020,@Mohammadbaber12 Hi Mohammad, we would like to inform you that we take 24 to 48 working hours to resolve the issue.… https://t.co/CcqjWRWKbw
1240195641596403700,Wed Mar 18 08:37:37 +0000 2020,@Mohammadbaber12 Hi Mohammad, we understand the plight you are going through, we are working on your concern. We re… https://t.co/Co4nN7gjgD
1239931883305173000,Tue Mar 17 15:09:32 +0000 2020,@kanik_taneja Hi Kanik! Please allow us some time. We'll connect with you at the earliest.
1239928316087472000,Tue Mar 17 14:55:21 +0000 2020,@RashmiGvr Hi Rashmi, we are looking into your concern. Please allow us some time, we will get back to you as soon as possible.
1239520999546196000,Mon Mar 16 11:56:50 +0000 2020,@BelwalMukesh Hi Mukesh, sorry for the inconvenience caused to you. We would like to hear about your concern in det… https://t.co/9yXPK5pPjm
1239517496530677800,Mon Mar 16 11:42:54 +0000 2020,@HarshBajoriya Hi Harsh, kindly allow us some time, we will connect with you shortly.
1239486669415473200,Mon Mar 16 09:40:25 +0000 2020,@GunjanS14599540 We request you to visit the nearest World Of Titan store so that our team can assist you.
1239483249216426000,Mon Mar 16 09:26:49 +0000 2020,@GunjanS14599540 Hi Gunjan, sorry for the inconvenience caused to you. Kindly let us know if you have visited the W… https://t.co/UfFWqEKlFH
1239477010709254100,Mon Mar 16 09:02:02 +0000 2020,@HarshBajoriya Hi Harsh, sorry for the inconvenience caused to you. We would like to hear about your concern in det… https://t.co/L44FKwAIl4
1239464367126610000,Mon Mar 16 08:11:47 +0000 2020,@piyushverma0304 Hi Piyush, we will certainly take this as a feedback and will put it across the team to do the nee… https://t.co/jXxtDFmKHC
1239460206544924700,Mon Mar 16 07:55:15 +0000 2020,@Mohammadbaber12 Hi Mohammad, we are looking into your concern. Kindly allow us some time, we will update you with… https://t.co/4Hqo2VVGjS
1239456021866786800,Mon Mar 16 07:38:38 +0000 2020,@ankitgovind27 Hi Ankit, please find the ticket id as requested: TKT-0000616581.
1239450886944051200,Mon Mar 16 07:18:13 +0000 2020,@ankitgovind27 Hi Ankit, as checked we had connected with you and requested you to deposit the watch at your conven… https://t.co/IJSPG2tFZV
1239435980186280000,Mon Mar 16 06:18:59 +0000 2020,@sahilm87 Nicoles, Paytm seller Map infocom. (2/2)
1239435979246706700,Mon Mar 16 06:18:59 +0000 2020,@sahilm87 We would like to inform you that one year of warranty is given on wallclock only if the seller is one of… https://t.co/DPQjfhiYun
1239430926033191000,Mon Mar 16 05:58:54 +0000 2020,@sahilm87 Hi Sahil, we cannot assure about the warranty for the products bought from the third party website. Kindl… https://t.co/TMbtFg6koO
1238829574013812700,Sat Mar 14 14:09:21 +0000 2020,@i_m_aka Hi Abhishek, as per our telephonic conversation, we have raised a complaint on the same. Kindly allow us s… https://t.co/9TC1p2LkJW
1238798764321759200,Sat Mar 14 12:06:55 +0000 2020,@akshaybbc Hi Akshay, we seemed to have failed to fulfill your expectations and sincerely apologize for the inconve… https://t.co/g4iyDSxtAM
1238794209240514600,Sat Mar 14 11:48:49 +0000 2020,@RashmiGvr Hi Rashmi, we will connect with you at the earliest.
1238791901412720600,Sat Mar 14 11:39:39 +0000 2020,@akshaybbc Hi Akshay, we will surely take this as a feedback and will put it across the team to do the needful.
1238787939682975700,Sat Mar 14 11:23:55 +0000 2020,@RashmiGvr Hi Rashmi, we regret the inconvenience caused to you. We would like to hear your concern in detail, kind… https://t.co/KCS4cbnWRC
1238783971120558000,Sat Mar 14 11:08:08 +0000 2020,@RashmiGvr Hi Rashmi, sorry for the inconvenience caused to you. However, as per the company policy, the straps are… https://t.co/UQzTn5Icmf
1238724602374828000,Sat Mar 14 07:12:14 +0000 2020,@yogeshsingh98 Hi Yogesh, thank you for sharing the details. Kindly allow us some time to look into this and we wil… https://t.co/StAo9I1cUt
1238715709573738500,Sat Mar 14 06:36:54 +0000 2020,@akshaybbc Hi Akshay, we are sorry for the inconvenience caused to you. However, we would like to inform you that t… https://t.co/WpgcJeGF20
1238713785537396700,Sat Mar 14 06:29:15 +0000 2020,@Atxpayer1 Hi, we are looking into your concern. Please allow us some time, we will get back to you as soon as possible.
1238455765897302000,Fri Mar 13 13:23:58 +0000 2020,@srshenoi1 Hi, we apologize for the inconvenience caused to you. We would like to thank you for taking your time ou… https://t.co/JD3YeS8Oh0
1238434901931802600,Fri Mar 13 12:01:04 +0000 2020,@swatiagarwala68 Hi Swati, we will connect with you shortly.
1238409960523956200,Fri Mar 13 10:21:57 +0000 2020,@naval_singh9 Hi Naval, we would like to inform you that the SMS you have got is legitimate and it is an exhibition… https://t.co/Y7k8S3M2ub
1238397534298615800,Fri Mar 13 09:32:35 +0000 2020,@yogeshsingh98 Hi, request you drop us a mail at socialcare@titan.co.in with the deposited details.
1238397107071078400,Fri Mar 13 09:30:53 +0000 2020,@KavyaSh05805522 Hi Kavya, we are sorry for the inconvenience caused to you. We will connect with the store on prio… https://t.co/6onlJp3ram
1238392323794485200,Fri Mar 13 09:11:52 +0000 2020,@yogeshsingh98 Hi Yogesh, Sorry for the inconvenience caused to you. We would like to hear about your concern in de… https://t.co/msCzKW3Hdo
1238375181200081000,Fri Mar 13 08:03:45 +0000 2020,@akshaybbc Hi Akshay, kindly allow us some time, we'll connect with you shortly.
1238365423005040600,Fri Mar 13 07:24:59 +0000 2020,@Mohammadbaber12 As per our telephonic conversation, we've raised your complaint yesterday. Kindly allow us some time we'll update you.
1238353278196473900,Fri Mar 13 06:36:43 +0000 2020,@stories_aditya Hi Aditya, we would like to inform you that the store has taken your requirements and they will be… https://t.co/ngSDtFFp8E
1238352036829237200,Fri Mar 13 06:31:47 +0000 2020,@RajeevV44987624 Hi Rajeev, we will connect with you at the earliest.
1238350024419008500,Fri Mar 13 06:23:47 +0000 2020,@stories_aditya Hi Aditya, kindly allow us some time, we will check and get back to you shortly.
1238011810076336000,Thu Mar 12 07:59:51 +0000 2020,@ankitgovind27 Hi Ankit, sorry for the delay in providing you with the resolution. Kindly allow us some time, we wi… https://t.co/YNbZCHx9ic
1238007167107698700,Thu Mar 12 07:41:24 +0000 2020,@ranajit74 Hi Ranajit, kindly allow us some time we will connect with you shortly.
1238001193550569500,Thu Mar 12 07:17:40 +0000 2020,@ranajit74 Hi Ranjit, Sorry for the inconvenience caused to you. We would like to hear about your concern in detail… https://t.co/e0rG8gG9bp
1237995001692512300,Thu Mar 12 06:53:03 +0000 2020,@anilrajbhar98 Hi anilrajbhar, Sorry for the inconvenience caused to you. We would like to hear about your concern… https://t.co/4o7wYUysUS
1237980562192846800,Thu Mar 12 05:55:41 +0000 2020,@Mohammadbaber12 Hi Baber, we will connect with you at the earliest.
1237976868634144800,Thu Mar 12 05:41:00 +0000 2020,@Mohammadbaber12 Hi Mohammad, Sorry for the inconvenience caused to you. We would like to hear about your concern i… https://t.co/vI0wn7ITAG
1237736775335977000,Wed Mar 11 13:46:57 +0000 2020,@kishoregoswami9 Hi Kishore, we would like to inform you that the watch can be exchanged within 30 days from the da… https://t.co/4PcbBXfJ6W
1237699531342516200,Wed Mar 11 11:18:58 +0000 2020,@stories_aditya Hi Aditya, sorry for the delay. We will connect with you shortly.
1237677985936871400,Wed Mar 11 09:53:21 +0000 2020,@vishaaldiwan Hi Vishal, we constantly monitor and remove fake Fastrack products being sold online. We are also in… https://t.co/yaqCTq3pHX
1237671086302560300,Wed Mar 11 09:25:56 +0000 2020,@stories_aditya Hi Aditya, kindly allow us some time, we will get back to you in a while.
1237669735598350300,Wed Mar 11 09:20:34 +0000 2020,@vishaaldiwan Hi Vishal, thank you for bringing this to our notice. We'll surely take action against this.
1237660365875486700,Wed Mar 11 08:43:20 +0000 2020,@DSriveena Hi, kindly allow us some time, we'll contact you.
1237643254583062500,Wed Mar 11 07:35:20 +0000 2020,@stories_aditya We did try to contact you but couldn't get through. Kindly allow us some time we'll connect with you.
1237634510772228000,Wed Mar 11 07:00:36 +0000 2020,@stories_aditya We tried to contact you but couldn't get through. Kindly let us know your alternate number and your… https://t.co/7unqyiGoc4
1237630254363168800,Wed Mar 11 06:43:41 +0000 2020,@stories_aditya Hi Aditya, we will connect with you at the earliest.
1237627564329484300,Wed Mar 11 06:33:00 +0000 2020,@stories_aditya Hi Aditya, we are sorry for the difficulties you are facing. Please share your contact details in t… https://t.co/aRuKNBUV8L
1237626361650516000,Wed Mar 11 06:28:13 +0000 2020,@stories_aditya Hi Aditya, please share your contact details in the above-given link so that we can hear more about your concern.
1237625009067171800,Wed Mar 11 06:22:50 +0000 2020,@stories_aditya Hi Aditya, sorry for the inconvenience caused to you. We would like to hear about your concern in d… https://t.co/LdDlzhxswH
1237616870489981000,Wed Mar 11 05:50:30 +0000 2020,@DSriveena Hi Sriveena, sorry for the inconvenience caused to you. We would like to hear about your concern in deta… https://t.co/jFgyUJIpcx
1237615535891910700,Wed Mar 11 05:45:12 +0000 2020,@khannavirat Hi Virat, we appreciate your choice. The SKU code of your desired watch is 90118SP02. You may visit th… https://t.co/LA61UNVB7i
1237389899679948800,Tue Mar 10 14:48:36 +0000 2020,@ranajit74 Hi Ranajit, sorry for the inconvenience caused to you. Kindly share with us the image of the watch so th… https://t.co/jZMRZ8pBjM
1237023564911587300,Mon Mar 09 14:32:55 +0000 2020,@SHAKTIMATHUR1 Hi Shakti, request you to visit the nearest World of Titan store to know the genuineness of the watch.
1237012819461189600,Mon Mar 09 13:50:13 +0000 2020,@SHAKTIMATHUR1 Hi Shakti, we will certainly take this as a feedback and will put it across the team to do the needful.
1236995480216797200,Mon Mar 09 12:41:19 +0000 2020,@RajeevV44987624 We tried contacting you but couldn't connect with you. Kindly let us know your feasible time so that we can contact you.
1236994116564725800,Mon Mar 09 12:35:54 +0000 2020,@RajeevV44987624 Hi Rajeev, kindly allow us some time, we will connect with you.
1236983293742112800,Mon Mar 09 11:52:53 +0000 2020,@SHAKTIMATHUR1 constantly working to delist unauthorized sellers on the web and would request you to not fall for f… https://t.co/VN3cJpToHj
1236983292056014800,Mon Mar 09 11:52:53 +0000 2020,@SHAKTIMATHUR1 Hi Shakti, it's very unsavory that you ended with a fake product from an unauthorized dealer. As the… https://t.co/BN19h8lHRQ
1236923749426962400,Mon Mar 09 07:56:17 +0000 2020,@findingmanoj Hi Manoj, sorry for the inconvenience caused to you. Kindly share your e-mail id via direct message s… https://t.co/7z6BRpCIix
1236922390254432300,Mon Mar 09 07:50:53 +0000 2020,@amitanshubh Hi, we will connect with you at the earliest to hear more about your concern.
1236920626365038600,Mon Mar 09 07:43:52 +0000 2020,@DeepakJar Hi Deepak, we apologize for the delay in giving you the solution. As the issue is escalated, it is takin… https://t.co/QNrk247rjX
1236906013674156000,Mon Mar 09 06:45:48 +0000 2020,@Jairajvish88 Hi, as checked you have been informed from our end that this variant has been discontinued a few year… https://t.co/vrbfqpzjZy
1236629943171403800,Sun Mar 08 12:28:48 +0000 2020,@mayankvj2406 Hi Mayank, sorry for the inconvenience caused to you. We would like to hear about your concern in det… https://t.co/0TgFy0G0OT
1236629781220929500,Sun Mar 08 12:28:09 +0000 2020,@ziyad65073566 Hi Ziyad, sorry for the inconvenience caused to you. We would like to hear about your concern in det… https://t.co/i8ulKFyyIY
1236596778318721000,Sun Mar 08 10:17:01 +0000 2020,With their determination and grit, the #WomenlnBlue created history and made us proud. You continue to inspire the… https://t.co/CNRhYWCXYN
1236487103887728600,Sun Mar 08 03:01:13 +0000 2020,A gender-equal time is the best time to be alive! This women's day, let's strive to make this world a gender-equal… https://t.co/YfKWuybQDt
1236285890265219000,Sat Mar 07 13:41:39 +0000 2020,Excelling on and off the field, the #WomenInBlue are taking us to the finals! Their perseverance and determination… https://t.co/HKwfrenI41
1236219534006251500,Sat Mar 07 09:17:59 +0000 2020,@KrishnaThalapa3 Hi Krishna, we will take this feedback and surely work on the same.
1236215946395684900,Sat Mar 07 09:03:44 +0000 2020,@KrishnaThalapa3 collections out. You may also follow the link - https://t.co/iiaq4WL4eY  to find stores near you. Happy shopping!! (2/2)
1236215945275863000,Sat Mar 07 09:03:43 +0000 2020,@KrishnaThalapa3 Hi Krishna, we regret to inform you that we don't have a Vijay watch collection. currently. Howeve… https://t.co/63lfHTsxx1
1235959517290147800,Fri Mar 06 16:04:46 +0000 2020,@anurag161515 Hi Anurag, we will surely connect to you at your feasible time.
1235900280992157700,Fri Mar 06 12:09:23 +0000 2020,@anurag161515 Hi Anurag, we tried contacting you but couldn't connect with you. Kindly let us know your feasible ti… https://t.co/98QBtiteVV
1235881962713346000,Fri Mar 06 10:56:36 +0000 2020,@PrakashKabra13 Hi Prakash, we tried contacting you but couldn't connect with you. Please let us know your alternat… https://t.co/iMdKOnQAMs
1235841963582034000,Fri Mar 06 08:17:39 +0000 2020,@PrakashKabra13 Hi Prakash, thank you for sharing the details. We will connect with you at the earliest.
1235818159782760400,Fri Mar 06 06:43:04 +0000 2020,@anurag161515 Hi Anurag, kindly allow us some time, we'll connect with you shortly.
1235553894232731600,Thu Mar 05 13:12:58 +0000 2020,@anurag161515 Hi Anurag! Sorry for the inconvenience caused to you. We would like to hear about your concern in det… https://t.co/SKkW2cWPOB
1235537578352414700,Thu Mar 05 12:08:08 +0000 2020,@rohan_bhende Hey Rohan, we constantly monitor and remove fake Titan products being sold online. We strongly urge y… https://t.co/WetIGExFvd
1235533938246004700,Thu Mar 05 11:53:40 +0000 2020,@swatiagarwala68 Hi Swati, kindly allow us some time. We will get back to you.
1235531525447434200,Thu Mar 05 11:44:05 +0000 2020,@rohan_bhende platform from where you can buy - Amazon, Flipkart, Myntra, Paytm &amp; Tata Cliq. Before buying from an… https://t.co/5IWS5mfm1K
1235531524407095300,Thu Mar 05 11:44:05 +0000 2020,@rohan_bhende We, the Brand protection Team at Titan are taking action against online and offline counterfeit selle… https://t.co/ENwbmGGdk2
1235528512515301400,Thu Mar 05 11:32:07 +0000 2020,@rohan_bhende Hi Rohan, we would like to inform you that club factory is not our authorized dealer. We are constant… https://t.co/lRW3pNOqGu
1235498632360714200,Thu Mar 05 09:33:23 +0000 2020,@KavyaSh05805522 Hi Kavya, please allow us some time, we will update you at the earliest.
