id,created_at,text
1255733192000180200,Thu Apr 30 05:38:18 +0000 2020,@JeeshanShaik Hi JEESHAN AHAMED SHAIK, to understand the situation, kindly elaborate or share your contact number s… https://t.co/hyUrHpvw0i
1255494019737620500,Wed Apr 29 13:47:54 +0000 2020,@Knight_123456 Hi Knight_123456, let us help you with this. Please share your contact number so we can call you. Talk to you soon!
1255025424754606000,Tue Apr 28 06:45:53 +0000 2020,@JBLaudio @joshit_mohanty HelloJoshit ,pls DM your contact details and team will be in touch with you for resolution
1254731930710483000,Mon Apr 27 11:19:38 +0000 2020,@nickkverma Hi Nick??, we need additional information so we can help you out. Please share your contact number so w… https://t.co/CGGflBk7As
1254721473522159600,Mon Apr 27 10:38:05 +0000 2020,@Em_dpk_ Hi Deepak Makre, thank you for taking our call today. As discussed, you may drop an email to our support e… https://t.co/FnddCe0tj3
1254622512555733000,Mon Apr 27 04:04:51 +0000 2020,@avin979 Hi avin979@gmail.com, as mentioned earlier, the email id of the customer support is india_csupport@harman.… https://t.co/9Su8HmcBC0
1254618634317713400,Mon Apr 27 03:49:26 +0000 2020,@Em_dpk_ Hi Deepak Makre, let us help you with this. Please share your contact number so we can call you. Talk to you soon!
1253663790127812600,Fri Apr 24 12:35:14 +0000 2020,@jhajj_simran Hi Simranjeet Singh, we are sorry for your experience. You may drop an email to our support email id:… https://t.co/eOeO0KzrM3
1253622632001437700,Fri Apr 24 09:51:41 +0000 2020,@avin979 Hi avin979@gmail.com, thank you for tasking our call today. As discussed, please drop an email to our supp… https://t.co/GgtxALkum2
1253318905843658800,Thu Apr 23 13:44:47 +0000 2020,@avin979 Hi avin979@gmail.com, we understand you. Please share your contact number so we can call you. Talk to you soon!
1252916269264834600,Wed Apr 22 11:04:51 +0000 2020,@_CriesLightning Hi Arunima Joshua, let us help you with this. Please share your contact number so we can call you. Talk to you soon!
1252829051649048600,Wed Apr 22 05:18:17 +0000 2020,@JBLaudio @KaranJGhelani Hello Karan,pls DM your contact details and team will be in touch with you for resolution. Regards,Team JBL
1252780040376336400,Wed Apr 22 02:03:31 +0000 2020,@JBLaudio @arko3575 Hello Arka, please DM your contact details and team will be in touch with you with for resolution .Regards,Team JBL
1252779729184190500,Wed Apr 22 02:02:17 +0000 2020,@JBLaudio @ShivinderSinghS Hello Shivinder, pls DM your contact details and team will be in touch with you for resolution. Regards Team JBL
1252586831570440200,Tue Apr 21 13:15:47 +0000 2020,@sanxie07 Hi SAN TOSH KUMAR, we understand you. Please share your contact number so we can call you. We look forwar… https://t.co/ShTEsta8Wd
1252570087552430000,Tue Apr 21 12:09:15 +0000 2020,@sanxie07 Hi Santosh, we have got you covered. We have extended the warranty on all our products during the lockdow… https://t.co/laHYjrn48A
1252533566711439400,Tue Apr 21 09:44:07 +0000 2020,@pritesh_behera Hi pritesh, we tried calling you again around 15:10 PM India but we were not able to reach you. Ple… https://t.co/Ahba1IyGVX
1252229552279076900,Mon Apr 20 13:36:05 +0000 2020,@pritesh_behera Hi pritesh, thank you for sharing the number. We will call you again tomorrow as per your preferred… https://t.co/JuAb4DoASH
1252204777204744200,Mon Apr 20 11:57:38 +0000 2020,@pritesh_behera Hi pritesh, we tried calling you around 17:25 PM India but we were not able to reach you. Please le… https://t.co/zclXM94k1H
1252201890600927200,Mon Apr 20 11:46:10 +0000 2020,@kunwar_suja Hi Suja Kunwar, let us help you with this. Please provide your contact number so we can call you. Talk to you soon!
1252198611213049900,Mon Apr 20 11:33:08 +0000 2020,@DineshKasper Hi Dinesh, we are very sorry for your experience. We have already shared the case with the proper dep… https://t.co/xGT9KMt0bX
1252193537787146200,Mon Apr 20 11:12:58 +0000 2020,@pritesh_behera Hi pritesh, we need additional information so we can help you out. Please provide your contact numb… https://t.co/D2aXH2eP2b
1252192712700412000,Mon Apr 20 11:09:41 +0000 2020,@Hitesh29341568 Hi Hitesh, we are very sorry for the delay. Please provide your contact number so we can call you,… https://t.co/q3oaVdhy0z
1252114390410813400,Mon Apr 20 05:58:28 +0000 2020,@Robin_LoneWolf Hi Balamuralikrishnan, we are very sorry for your experience. Please share your contact number so w… https://t.co/YKR113Btpu
1251469030600241200,Sat Apr 18 11:14:02 +0000 2020,@pritesh_behera Hi Pritesh, thank you for reaching out to us. You can visit https://t.co/KODvY7s0aF or call us at 1… https://t.co/crbU6yOAV2
1250768394053390300,Thu Apr 16 12:49:57 +0000 2020,@ani_mis21 Hi Rahul, we understand you. Please share your complete address and the invoice to our customer support… https://t.co/uvGx1OI7ZK
1250766129963901000,Thu Apr 16 12:40:58 +0000 2020,@prateekj201 Hi Prateek Jain, we are very sorry for your experience. Please share your contact number so we can cal… https://t.co/BW2bohwcNU
1250757997116166100,Thu Apr 16 12:08:39 +0000 2020,@prateekk831 Hi Prateek Solanki, thank you for taking our call today. As discussed, we will followup on the case on… https://t.co/DE66gmvJsg
1250416605303103500,Wed Apr 15 13:32:04 +0000 2020,@prateekk831 Hi Prateek Solanki, we tried calling but unable to connect with you. We will call you back tomorrow. Have a good day ahead!
1250361482556199000,Wed Apr 15 09:53:02 +0000 2020,@prateekk831 Hi Prateek Solanki, we are very sorry for your experience. Please share your contact number so we can… https://t.co/xMhw3aNfJs
1250347587623776300,Wed Apr 15 08:57:49 +0000 2020,@SandipanDip Hi Sandipan Paul, thank you for taking our call today.  As discussed, you may drop an email to our sup… https://t.co/30cTkXQ51U
1250024634327666700,Tue Apr 14 11:34:31 +0000 2020,@sainikapuri Hi Sainikapuri Prakash, that’s one of the finest feedback we have received. Rest assured that we will… https://t.co/pvmmK1SdsY
1250023993274445800,Tue Apr 14 11:31:58 +0000 2020,@isha_pillai Hi isha, thank you for this excellent review!  Rest assured that we will continue to provide you with… https://t.co/vyxOJNgYEb
1250023235246329900,Tue Apr 14 11:28:58 +0000 2020,@Olachoudharyji Hi Mohit Ola, we are glad you are happy with our services.  As mentioned, please do contact us back… https://t.co/BHHPNOwWZK
1250019268533592000,Tue Apr 14 11:13:12 +0000 2020,@tejasav_jain Hi Tejasav Jain, we need more information so we can help you. Please share your contact number so we… https://t.co/IG2X8nbLG7
1250013286579474400,Tue Apr 14 10:49:26 +0000 2020,@AshK_singh Hi Ashish Kumar Singh, let us help you with this. Please provide your contact number so we can call you. Talk to you soon!
1249965264768315400,Tue Apr 14 07:38:37 +0000 2020,@SandipanDip Hi Sandipan Paul, we understand you. Please provide your contact number so we can call and help you wi… https://t.co/oubqigeNrW
1249688591468580900,Mon Apr 13 13:19:12 +0000 2020,@isha_pillai Hi isha, thank you for taking our call today.  As discussed, you may drop an email to our support emai… https://t.co/s8kQKtN2rW
1249686172990922800,Mon Apr 13 13:09:36 +0000 2020,@sainikapuri Hi Sainikapuri Prakash, thank you for taking our call today. As discussed, you may call us at 1800-102… https://t.co/oA3wnFSnhT
1249679665448566800,Mon Apr 13 12:43:44 +0000 2020,@swapnil__1310 Hi Swapnil Kaushik, thank you for taking our call today. As discussed, we will followup on the case… https://t.co/DaDvLa2FzG
1249664930778951700,Mon Apr 13 11:45:11 +0000 2020,@Olachoudharyji Hi Mohit Ola, thank you for taking our call today. As discussed, please contact us back once our se… https://t.co/nIWP3HuO6U
1249652607448121300,Mon Apr 13 10:56:13 +0000 2020,@SahilSharma230 Hi Sahil Sharma, thank you for taking our call today. As discussed, we will follow up on the case o… https://t.co/JhJSmkHtuI
1249607705720914000,Mon Apr 13 07:57:48 +0000 2020,@SahilSharma230 Hi Sahil Sharma, we tried calling you around 13:20 PM India but we were not able to connect with yo… https://t.co/NONuuT0R6U
1249607104433799200,Mon Apr 13 07:55:24 +0000 2020,@JBLaudio @suhasgurumurthy Hello Suhas, can you please DM your contact details and team will be in touch with you f… https://t.co/nssHZHotRg
1249601084810825700,Mon Apr 13 07:31:29 +0000 2020,@SahilSharma230 Hi Sahil Sharman, we are very sorry for your experience. Please share your contact number so we can… https://t.co/1Kkp5OCzaj
1249599998569910300,Mon Apr 13 07:27:10 +0000 2020,@swapnil__1310 Hi Swapnil Kaushik, we are very sorry for your experience. Please share your contact number so we ca… https://t.co/3H3r5AGbf9
1249593438896603100,Mon Apr 13 07:01:06 +0000 2020,@Olachoudharyji Hi Mohit Ola, we understand you. Please share your contact number so we can call you. We look forwa… https://t.co/YAAOl4jzwY
1249568378592747500,Mon Apr 13 05:21:31 +0000 2020,@Olachoudharyji Hi Mohit, we would like to help you with this, please share your contact details and our team will… https://t.co/D6RosT8yGl
1248594988264566800,Fri Apr 10 12:53:37 +0000 2020,@isha_pillai Hi isha, we are sorry for this experience. Please provide your contact number so we can call you. We l… https://t.co/56e0enekHX
1248593669021630500,Fri Apr 10 12:48:23 +0000 2020,@sainikapuri Hi Sainikapuri Prakash, let us help you with this. Please provide your contact number so we can call you.  Talk to you soon!
1248492840369324000,Fri Apr 10 06:07:43 +0000 2020,@T9807677 Hi Tanmay Misra 90878677, thank you for taking our call today. As discussed, you may drop an email to our… https://t.co/5jOZ5UXFVe
1248490101270696000,Fri Apr 10 05:56:50 +0000 2020,@T9807677 Hi Tanmay Misra 9807677, let us help you with this. Please provide your contact number so we can call you.  Talk to you soon!
1247790569725677600,Wed Apr 08 07:37:09 +0000 2020,@AKASHGO42999873 Hi Akash Goyal, let us help you with this. Please provide your contact number so we can call you. Talk to you soon!
1247428341977792500,Tue Apr 07 07:37:47 +0000 2020,@harshittarora Hi Harshit Arora, thank you for taking our call today. As discussed, we will follow up on the case a… https://t.co/rRXjDxspFW
1247386763213013000,Tue Apr 07 04:52:34 +0000 2020,@harshittarora Hi Harshit Arora, we are very sorry for your experience. Please share your contact number so we can… https://t.co/nEJivFk80E
1247385632013508600,Tue Apr 07 04:48:04 +0000 2020,@Hitesh29341568 Hi Hitesh, we are sorry for your experience. Please share your contact number so we can call you. W… https://t.co/3XMllyCX2i
1247054149386211300,Mon Apr 06 06:50:53 +0000 2020,@asif7adil Hi Asif Adil, let us help you with this. Please share your contact number so we can call you. Talk to you soon!
1246043792525930500,Fri Apr 03 11:56:05 +0000 2020,@MMdvartak Hi mVartak?, let us help you with this. Please share your contact number so we can call you. Talk to you soon!
1245686532444430300,Thu Apr 02 12:16:27 +0000 2020,@IamAnkitKotnala Hi Ankit Kontala, we are happy to know that the instructions helped. We appreciate your cooperation. Have a good day ahead!
1245682170385096700,Thu Apr 02 11:59:07 +0000 2020,@arunfurious Hi Arun Kumar, we are sorry for your experience. Please share your contact number so we can call you.… https://t.co/Lr4potztix
1245676771711778800,Thu Apr 02 11:37:40 +0000 2020,@Rishish95 Hi Rishabh sharma, we are extremely sorry for the delay. All Harman Service centers across the nation re… https://t.co/x8U2NUTZEs
1245673762172948500,Thu Apr 02 11:25:43 +0000 2020,@Shubham41361328 Hi Shubham Dubey, we are very sorry for the delay. Please reach out to us if we could be of any he… https://t.co/MQLG8HOBXL
1245672237119746000,Thu Apr 02 11:19:39 +0000 2020,@iamrohiitt Hi Rohit Maheshwari, we are extremely sorry for the delay. All Harman Service centers across the nation… https://t.co/UFqB0buIC1
1245365726245826600,Wed Apr 01 15:01:41 +0000 2020,@Sanjeev_Vasdev Hi Sanjeev, we would like to inform you that, we don't provide stand as you need to figure out by yourself.
1244905848842961000,Tue Mar 31 08:34:18 +0000 2020,@kingsman_vishnu Hi Vishnu, please keep an eye on our website : https://t.co/2rwMkJnR9b
1244835894781075500,Tue Mar 31 03:56:19 +0000 2020,@JBLaudio @sakshamkhande15 Hello Saksham,apologies for the inconvenience.due to current lockdown our service center… https://t.co/fkJuKoeea7
1244625077288738800,Mon Mar 30 13:58:37 +0000 2020,@mrajaylakhani Hi Ajay Lakhani, thank you for taking our call today. As discussed, please drop an email to our cust… https://t.co/fK7JLXt2Bw
1244600793719877600,Mon Mar 30 12:22:07 +0000 2020,@RSamaiya Hi Rohit Samaiya, thank you for taking our call today. As discussed, please drop an email with your conta… https://t.co/dHxTsBHFdU
1243796490239316000,Sat Mar 28 07:06:06 +0000 2020,@MrYobe Hi Wash Your Hands!, we are extremely sorry for the delay.  All Harman Service centers across the nation re… https://t.co/p3Tnu0yacd
1243790680390086700,Sat Mar 28 06:43:01 +0000 2020,@ArunKumarKannan Hi Arun Kumar Kannan, with reference to the earlier communication shared since the product incurre… https://t.co/d92RoTmV6j
1243507118516379600,Fri Mar 27 11:56:14 +0000 2020,@Beckhamabhay Hi Abhay Prakash, we are so sorry for your experience. All Harman Service centers across the nation r… https://t.co/cvFBN45vk0
1243506149900595200,Fri Mar 27 11:52:24 +0000 2020,@NeelSuthar19 Hi Neel Suthar, your utmost understanding is appreciated.
1243503551642579000,Fri Mar 27 11:42:04 +0000 2020,@UpadhyayBhanuP Hi Bhanu, we are very sorry for your experience. All Harman Service centers across the nation remai… https://t.co/7k0OXcnjnz
1243482649806524400,Fri Mar 27 10:19:01 +0000 2020,@UpadhyayBhanuP Hi Bhanu, we are sorry to hear this, if you have any specific issue with our product, please DM us… https://t.co/hZnsFERItB
1243474062480937000,Fri Mar 27 09:44:53 +0000 2020,@SoumyaK46532383 Hi Soumya Kanta Sahoo, you may drop an email with your concern, contact details along with your co… https://t.co/PftvQ2iPkl
1243468022435766300,Fri Mar 27 09:20:53 +0000 2020,@iamashfaqshaikh Hi Ashfaq Shaikh, we understand you. We request you to wait, as we will follow up on the case and… https://t.co/p02Ipg5kyb
1243434557917012000,Fri Mar 27 07:07:55 +0000 2020,@MarutPatel5 Hi Marut Patel, we are so sorry for the experience. All Harman Service centers across the nation remai… https://t.co/XxqFkxfCtd
1243429913471979500,Fri Mar 27 06:49:27 +0000 2020,@iamashfaqshaikh Hi Ashfaq Shaikh, we are extremely sorry for your experience. All Harman Service centers across th… https://t.co/2PvAQXpdif
1243417252218540000,Fri Mar 27 05:59:09 +0000 2020,@NeelSuthar19 Hi Neel Suthar, we are extremely sorry for the inconvenience. All Harman Service centers across the n… https://t.co/gzMKMXYcom
1243407590488334300,Fri Mar 27 05:20:45 +0000 2020,@mirzapursadar Hi Ashutosh Srivastava, we are extremely sorry for the delay. All Harman Service centers across the… https://t.co/jRi0ZUWsPV
1243403169440223200,Fri Mar 27 05:03:11 +0000 2020,@SoumyaK46532383 Hi Soumya Kanta Sahoo, we need more information so we can help you. Please provide your contact nu… https://t.co/3D7t0HC7yD
1243168102436790300,Thu Mar 26 13:29:07 +0000 2020,@bachatkhata Hi Gopal Gidwani, we are extremely sorry for this delay. Please help us with your contact number so we… https://t.co/trWefoPIsT
1243157296961785900,Thu Mar 26 12:46:10 +0000 2020,@Sharifansari700 Hi Sharif Ansari, we are sorry for the delay, please reach out to us if we could be of any help, w… https://t.co/FsYNBdDrbm
1243155112761208800,Thu Mar 26 12:37:30 +0000 2020,@Sharifansari700 Hi Sharif Ansari, we are sorry the delay, please reach out to us if we could be of any help, we'll… https://t.co/IYKC86VzE1
1243145953231679500,Thu Mar 26 12:01:06 +0000 2020,@Sharifansari700 Hi Sharif Ansari, we tried calling you around 16:30 PM India but we were not able to reach you. Pl… https://t.co/4M5uIPPTCJ
1243081533428301800,Thu Mar 26 07:45:07 +0000 2020,@SumitGu04377392 Hi Sumit Gupta, we are extremely sorry for the delay. All Harman Service centers across the nation… https://t.co/3bd9gn3A3K
1242501527966593000,Tue Mar 24 17:20:23 +0000 2020,@IamAnkitKotnala Hello Ankit,apologies for the inconvenience. Currently all our services are suspended due to lockd… https://t.co/eqQgRVRUNG
1242501110935376000,Tue Mar 24 17:18:44 +0000 2020,@JBLaudio @NitinVerma0096 Hello Nitin,apologies for the inconvenience, please share your contact details over DM an… https://t.co/qsRa8jT5SK
1242399948441817000,Tue Mar 24 10:36:45 +0000 2020,@mrajaylakhani Hi Ajay Lakhani, we are very sorry for the delay. Please let us know the best time between 10 am to… https://t.co/Gu3l3eiB9V
1242393276709318700,Tue Mar 24 10:10:14 +0000 2020,@vermaskumar Hi Sudhir Kumar Verma, we understand you. Please share your contact number so we can call you. Talk to you soon!
1242392024927670300,Tue Mar 24 10:05:15 +0000 2020,@Sharifansari700 Hi Sharif Ansari, let us help you with it. Please share your contact number so we can call you. Talk to you soon!
1242391479810744300,Tue Mar 24 10:03:05 +0000 2020,@Sharifansari700 Hi Sharif Ansari, let us help you with us. Please share your contact number so we can call you. Talk to you soon!
1242382542373879800,Tue Mar 24 09:27:35 +0000 2020,@RSamaiya HI Rohit Samaiya, we are very sorry for your experience. Please share your contact number so we can call… https://t.co/uFRtcKM69x
1241961730110115800,Mon Mar 23 05:35:25 +0000 2020,@PinkySh44664232 Hi Pinky Sharma, we are sorry for your experience. Please share your contact number so we can call… https://t.co/ApHCGI9NbQ
1241346556453847000,Sat Mar 21 12:50:56 +0000 2020,@arunfurious Hi Arun Kumar, we are sorry for your experience. Please share your contact number so we can call you.… https://t.co/NOTH7GQgja
1241339763405316000,Sat Mar 21 12:23:57 +0000 2020,@YogenNagar Hi Yogen Nagar, let us help you with this. Please share your contact number so we can call you. Talk to you soon!
1241042199145373700,Fri Mar 20 16:41:32 +0000 2020,@JBLaudio @kum_1_09 Hello Kumar,apologies for the inconvenience. Request you to please DM your contact details and… https://t.co/nVwbR6NLOv
1241017807417958400,Fri Mar 20 15:04:36 +0000 2020,@Dvvs_VinodKumar We are glad to fill your life with music.
1240946597179142100,Fri Mar 20 10:21:39 +0000 2020,@callmesahil21 Hi Sahil Kumar, we are very sorry for your exeperience. Please share your contact number so we can c… https://t.co/FM3iKQDMHn
1240937781100249000,Fri Mar 20 09:46:37 +0000 2020,@GaneshSonke4 Hi Ganesh Sonke, we value your feedback. This will help us improve our services in the future.
1240934097767334000,Fri Mar 20 09:31:59 +0000 2020,@Karthik91951571 Hi Karthikeyan S, we are very sorry for your experience. As discussed, please wait as we will cont… https://t.co/Bwn6MfnN4W
1240927906899079200,Fri Mar 20 09:07:22 +0000 2020,@MarutPatel5 Hi Marut Patel, we are very sorry for the delay. Our team is working on this case. We will contact the… https://t.co/wa1nGr56wN
1240904024284676000,Fri Mar 20 07:32:28 +0000 2020,@deepaksarkar202 Hi Deepak Sarkar, thank you for taking our call today. As discussed the JBL products come with one… https://t.co/VTzY9hwa7N
1240895731231346700,Fri Mar 20 06:59:31 +0000 2020,@Iam_AsimKhan_ak Hi Asim Khan, we understand you. To help you with the concern, please share your contact number so… https://t.co/fT6nHoCfsy
1240886163528978400,Fri Mar 20 06:21:30 +0000 2020,@iamrohiitt Hi Rohit Maheshwari, thank you for taking our call today. As discussed over the phone, we will share th… https://t.co/hWRyidMHdJ
1240882168026579000,Fri Mar 20 06:05:37 +0000 2020,@Shubham41361328 Hi Shubham Dubey, we are sorry for your experience. Please share your contact number so that we ca… https://t.co/NVGg7qIcI4
1240876090987552800,Fri Mar 20 05:41:29 +0000 2020,@Rishish95 Hi Rishabh sharma, thank you for taking our call today. As discussed, we will share your details to sale… https://t.co/hPXp2RDf9D
1240871696980205600,Fri Mar 20 05:24:01 +0000 2020,@ms_kansodariya Hi Mitul S Kansodariya, we are sorry for the inconvenience. Please share your contact number so we… https://t.co/I52RBzaPtP
1240589625405603800,Thu Mar 19 10:43:10 +0000 2020,@iamrohiitt Hi Rohit Maheshwari, we are very sorry for your experience.  Please share your contact number so we can… https://t.co/btTaCmLAjh
1240588198679646200,Thu Mar 19 10:37:30 +0000 2020,@smitpatel1287 Hi "S M I T ?", we are sorry for the delay. We will call you with an update on the case byt tomorrow… https://t.co/nvazOep1S5
1240536680265912300,Thu Mar 19 07:12:47 +0000 2020,@MrYobe Hi Tommy Fingaz, we tried calling you at around 12:40 PM India but we were not able to reach you. Please le… https://t.co/3KVrWCuh1e
1240525068066791400,Thu Mar 19 06:26:38 +0000 2020,@ErRakibAli Hi Rakib Ali, we are sorry for your experience. Let us help you with this, please share your contact nu… https://t.co/kwdRh689Wb
1240510541937901600,Thu Mar 19 05:28:55 +0000 2020,@GaneshSonke4 Hi Ganesh Sonke, thank you for taking our call today. As discussed over the call, please re-share the… https://t.co/wq0h2mS7nW
